Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
EZH2,29,0.125,0.005570913511612423,0.4398178269355888,0.07222105987430673,0.0067706294730891965,0.8503577311870316,0.012957224855185995,0.5988526358992421,0.7517351475167126,0.5709820688124485
BRCA1,24,0.10344827586206896,0.012151032974595192,0.42190669371196754,0.048453912710114865,0.007606126644919881,0.5363587591322323,0.41718067671881026,0.12434970717379894,1.0051144637069813,0.5179135690521399
STAT5B,27,0.11637931034482758,0.0035298354866879385,0.4472008600016539,0.09021755578991865,0.005927188378225474,0.7247581423651119,-0.11242828059032875,0.9581464947608127,0.49594669595909247,0.516376917824188
MET,26,0.11206896551724138,0.0037961040137245365,0.4107549749354398,0.09463700654437708,0.005665317050015114,0.661958347954152,-0.09607113331863061,1.0463793109192387,0.4165295772555176,0.5002494160892468
CTNNB1,24,0.10344827586206896,0.00861662307512115,0.42286339823285635,0.06323262827885247,0.006519574668288091,0.5363587591322323,0.20005827067380863,0.4194016867707258,0.6755983311258167,0.4567401369440419
PLCG1,25,0.10775862068965517,0.004517963910053588,0.37371294312763453,0.08710585235818495,0.0054789782618514665,0.5991585535431921,-0.05172654342211566,0.8960224046677788,0.36001903919926614,0.44798214665799735
PLCG2,25,0.10775862068965517,0.0011101308808924763,0.3829214756071656,0.09184914391067048,0.005315318946296863,0.5991585535431921,-0.2610732031859405,0.9907205911141522,0.3103864529242807,0.40465860175131874
SOS1,25,0.10775862068965517,0.0008893084605777236,0.3774954627949183,0.09294571431897168,0.0050589410420335875,0.5991585535431921,-0.2746385497561146,1.0126132426258367,0.23263531233551576,0.39009556729335904
CREBBP,25,0.10775862068965517,0.004590342482624331,0.43775295450866114,0.0595940289320985,0.006220156739615158,0.5991585535431921,-0.047280253866113384,0.3467583007317625,0.5847945407838084,0.3841959985767031
RAF1,23,0.09913793103448276,0.0013103310511048578,0.3885057471264368,0.09332865758945638,0.004746638152838718,0.47355896472127246,-0.24877470247904748,1.0202585734737248,0.13792392948899504,0.33518846262522745
IDH1,24,0.10344827586206896,0.002832281546242438,0.4200062131096614,0.0657104604217261,0.0054811473779416454,0.5363587591322323,-0.15527973081918786,0.46887075432692676,0.3606768620743126,0.3148151562717322
ETV6,22,0.09482758620689655,0.006776095419480726,0.4107549749354398,0.06144255091257176,0.005255344412816572,0.41075917031031256,0.08699277902144471,0.3836634070740761,0.29219811334107243,0.3006862084470003
FGFR3,22,0.09482758620689655,0.001702223498965829,0.4010381905821283,0.08669993247237928,0.004673154906453822,0.41075917031031256,-0.22470034958548485,0.8879183535878545,0.11563883344294976,0.28830205961839905
CRKL,21,0.09051724137931035,0.004227927407664145,0.36637084208386966,0.0776201036631641,0.004975633627556096,0.3479593758993527,-0.0695437816686031,0.7066426904830542,0.20737086330376747,0.287202546904987
TYK2,22,0.09482758620689655,0.0017991736218121643,0.38213680045223286,0.07753349435924742,0.004943097875674271,0.41075917031031256,-0.2187446046273555,0.7049135654820842,0.19750382025263485,0.2695630355987143
GAB2,22,0.09482758620689655,0.0004264494626946351,0.38057705840957073,0.08818581651014078,0.004532858383774106,0.41075917031031256,-0.303072450219926,0.9175835179760513,0.0730914279232301,0.2661325862334842
BRAF,23,0.09913793103448276,0.0009638783600669655,0.4001775936066302,0.07373530358765676,0.004974406817481334,0.47355896472127246,-0.27005764475184574,0.6290839914685469,0.20699881141859194,0.2654477870419117
TET2,23,0.09913793103448276,0.0032276594808653236,0.4267340014203425,0.051788338069307334,0.005625078566459066,0.47355896472127246,-0.13099126091783347,0.19092036403988616,0.4043265443887217,0.2520472041087085
FGFR1,20,0.08620689655172414,0.0006747033827854343,0.3700054734537493,0.0786146531761874,0.00416541263572049,0.2851595814883929,-0.28782195863199816,0.7264985298663783,-0.038343003595964244,0.16548146911702077
ALK,19,0.08189655172413793,0.0005653809812446754,0.39846743295019155,0.08349206820935408,0.004078499110200013,0.22235978707743298,-0.2945377452929283,0.8238744455309197,-0.06470106967512362,0.1560261643250287
ASXL1,19,0.08189655172413793,0.006888635703156362,0.420954308398848,0.04445658496120628,0.004898775259063512,0.22235978707743298,0.09390624346490872,0.04454443181495051,0.18406220169635626,0.1470238130455901
CEBPA,21,0.09051724137931035,0.0026045409554046484,0.420954308398848,0.041992271862626634,0.005372200043669896,0.3479593758993527,-0.16927006766273547,-0.0046547326659361395,0.3276366532151465,0.14406464875893166
NF1,19,0.08189655172413793,0.0003874659982503126,0.3885057471264368,0.07206572089853407,0.00406727074512052,0.22235978707743298,-0.30546724421294325,0.595751346609445,-0.06810627026909184,0.10698812969193636
ATM,20,0.08620689655172414,0.0010616285586134049,0.4027705369777314,0.05296779221773815,0.004715871462326887,0.2851595814883929,-0.2640527503271957,0.21446776095132458,0.12859338563300063,0.10240489525600362
NOTCH1,19,0.08189655172413793,0.00044594688042282965,0.4045179145785025,0.06596140722209151,0.004244804765214364,0.22235978707743298,-0.30187470395698124,0.4738808209918511,-0.01426593408540041,0.09428022686914637
IL3,18,0.07758620689655173,0.0034274674073541647,0.39932068227128403,0.061512518125838245,0.004131620375117005,0.1595599926664731,-0.1187168561430574,0.38506027845204793,-0.048591105172985066,0.09346061805331381
DNMT3A,20,0.08620689655172414,0.0023612162662195535,0.40805855278050257,0.04067161853364542,0.005025664931020218,0.2851595814883929,-0.18421775156716372,-0.031021122712812446,0.22254374226405224,0.09205593953939453
ERBB4,18,0.07758620689655173,0.000732345392780796,0.3917705013039699,0.07578581530705106,0.0038393621200137115,0.1595599926664731,-0.2842809511497235,0.6700217535616072,-0.13722359768851994,0.09133539082045217
PIK3CG,18,0.07758620689655173,0.00019498622438400716,0.375216818150281,0.07704014648491296,0.0038787426937055896,0.1595599926664731,-0.3172914730956965,0.6950640446441408,-0.1252807411838534,0.09047978985139894
CSF3R,18,0.07758620689655173,0.003286380756804097,0.4010381905821283,0.05876842811334924,0.004223918942837127,0.1595599926664731,-0.12738395302755276,0.3302754639929523,-0.020599929663650044,0.08593511604223784
