Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
E2F1,20,0.03496503496503497,0.00048303369152680886,0.37577684636508163,0.047262031140897214,0.002420548685807086,0.3760835636573439,-0.16015937129127994,0.6675117535769765,0.32528586957393874,0.29014892908743345
PDGFRA,18,0.03146853146853147,0.003202928428209436,0.38339600383396005,0.04885522005354442,0.00201611057584308,0.27317244523534867,0.028508251913991783,0.7149475405734435,0.1304855522866974,0.2718240373828982
AR,17,0.02972027972027972,0.0016890850909994399,0.38621509209744503,0.05544548045408391,0.002057119049077522,0.22171688602435105,-0.0765006737935157,0.911166699600737,0.15023755735428512,0.2707565930511484
MUTYH,21,0.03671328671328671,0.0016644301042821623,0.34836202853888926,0.045833984911726716,0.0018649449287192232,0.42753912286834156,-0.07821088620775778,0.6249929435285914,0.05767560857175122,0.26661968187204865
XRCC2,21,0.03671328671328671,1.5227685980750781e-06,0.29919447640966623,0.05343441856249362,0.0016698190184721402,0.42753912286834156,-0.19355975261895678,0.8512891152358792,-0.03630808952850053,0.2642449599906561
FGFR3,20,0.03496503496503497,0.0044592489760385354,0.354634113073723,0.028326733049534362,0.0025881515549181495,0.3760835636573439,0.11565390815801088,0.10373004517677703,0.406012911058711,0.2624913155666707
PMS1,20,0.03496503496503497,0.0003846900245154121,0.3519935016584309,0.05466710932826528,0.0016736793914666822,0.3760835636573439,-0.16698105658008675,0.8879913896074088,-0.034448715088612046,0.260592518038808
ERBB4,20,0.03496503496503497,0.00040971899759563565,0.37607579373689154,0.042882480810301396,0.0022499339837013374,0.3760835636573439,-0.16524490230961889,0.5371145263722867,0.2431081586084071,0.2463625586988044
MAPK3,18,0.03146853146853147,0.0019986490506815383,0.37369744879626304,0.04359671740693148,0.0022206208494986914,0.27317244523534867,-0.05502752789726367,0.5583802876350434,0.22898929170966922,0.23932738972699863
PRKDC,19,0.033216783216783216,0.0028549034073398123,0.3716409376786735,0.03990061874765841,0.0019572444804975228,0.32462800444634626,0.004367224462494967,0.4483322278428842,0.10213230424141277,0.22480451408870433
ITGB1,19,0.033216783216783216,0.0007341958616665905,0.3608605135322692,0.04052791060902025,0.0022941534861482585,0.32462800444634626,-0.14273731115039884,0.46700928671767605,0.264406777345674,0.22421868658129152
CCL2,19,0.033216783216783216,0.00029572365729930083,0.35758492642002476,0.04277348969641958,0.0021863747752082744,0.32462800444634626,-0.17315227814300035,0.5338694126123529,0.21249444126590317,0.21960450279612231
HGF,18,0.03146853146853147,6.753879994700865e-05,0.360310421286031,0.04335788894580435,0.002074701328543205,0.27317244523534867,-0.18898049903238634,0.5512693820037101,0.15870617970753678,0.1903603434165248
SMAD2,17,0.02972027972027972,0.00041827074504258377,0.3855850511641702,0.045037142233951,0.0020900226128130438,0.22171688602435105,-0.16465170366729376,0.6012676594567498,0.16608577862139334,0.18990867180732804
MLH3,19,0.033216783216783216,8.578546437823248e-06,0.3003349890262215,0.048498491622429245,0.001564623407876918,0.32462800444634626,-0.19307032307709393,0.7043262678921978,-0.08697625807225651,0.188822222750936
MMP2,18,0.03146853146853147,0.00016992584052913362,0.36141228801779257,0.041929982963916076,0.002117579466081907,0.27317244523534867,-0.18187834197714245,0.5087547476937787,0.1793587210765202,0.1877634640921462
FOXO1,16,0.027972027972027972,0.0011330517266768063,0.3871640235276599,0.046300356618412995,0.0020119430884905855,0.1702613268133534,-0.11507036248578188,0.638878747505717,0.12847825416479502,0.18429527409733065
CREBBP,17,0.02972027972027972,0.0005700260967550226,0.3739930955120829,0.04108770695153573,0.0022414492189153134,0.22171688602435105,-0.15412507514372575,0.48367672637543974,0.2390214149714828,0.18360926959197593
PTGS2,17,0.02972027972027972,3.347835405687232e-05,0.3827751196172248,0.04733604371315758,0.00194847515445721,0.22171688602435105,-0.1913431284697452,0.6697154122799296,0.09790849977550761,0.18328991040217404
RET,16,0.027972027972027972,0.0033914875442931053,0.38000584624378836,0.03956594051732866,0.0019474868345229393,0.1702613268133534,0.04158780230445378,0.4383674803353849,0.09743246887724641,0.1771484048033134
SIRT1,17,0.02972027972027972,0.00066558333322917,0.365040365040365,0.04218175883212326,0.0020853906987493348,0.22171688602435105,-0.1474966727859086,0.5162511508888536,0.16385478627169103,0.17674792934415468
IL2,17,0.02972027972027972,0.000535847975752006,0.38339600383396005,0.044109937279907675,0.001983727932610312,0.22171688602435105,-0.1564958672072179,0.5736609542173896,0.11488823585945927,0.17618678132208818
MET,17,0.02972027972027972,9.266668374423862e-05,0.38184755470700543,0.046792659569369933,0.0018815839071232917,0.22171688602435105,-0.1872374837427638,0.653536631284561,0.06568988366747988,0.1746368421632401
NTRK1,19,0.033216783216783216,0.0020968828364670666,0.34058160859313596,0.026546316893976605,0.0023591943006384124,0.32462800444634626,-0.048213464605529,0.050719733060194845,0.29573412011371875,0.17085720603962168
TERT,17,0.02972027972027972,0.0002242819296864278,0.3678811460912628,0.04898034209105371,0.0016830213846427816,0.22171688602435105,-0.17810788938949984,0.7186729382791008,-0.029949081671372065,0.17081870908269364
FGFR2,18,0.03146853146853147,0.0026019311042229367,0.33598242553466434,0.02899988492041545,0.002114917726541897,0.27317244523534867,-0.013180396966427116,0.12377254516526358,0.17807667644680886,0.15268510091317974
SERPINE1,18,0.03146853146853147,0.003074774865278973,0.32942667089008554,0.019268222461486156,0.002469152508912947,0.27317244523534867,0.019618779907120174,-0.1659790742809531,0.3486962256435914,0.13705848108167973
CASP8,16,0.027972027972027972,7.916457406515509e-05,0.38031156293424995,0.04381652994198523,0.0018582990441129025,0.1702613268133534,-0.1881740681285686,0.5649250109313146,0.05447457385699379,0.13642786431019321
IGHV3-16,15,0.026223776223776224,0.007487791299045035,0.3324383071218514,0.013497828194704313,0.002549469713182355,0.1188057676023558,0.3257311123056658,-0.33778744625228835,0.3873815435942101,0.13293361620562533
