Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
SP1,13,0.055319148936170216,0.0005927196819732669,0.4467680608365019,0.04337795449383713,0.003571905787931444,-0.12382841416494977,-0.26944616352559586,-0.011160431318692815,-0.16051120036497113,-0.1450358121758642
IL1A,15,0.06382978723404255,0.00028947409135322356,0.39166666666666666,0.028244710291882216,0.004110940983363793,-0.010559012060577133,-0.28362003819763515,-0.3261064239320894,-0.030478916578276657,-0.145917731872684
CSNK2A2,10,0.0425531914893617,0.012300975152916458,0.41740674955595025,0.014483554666589456,0.004224522295216472,-0.29373251732150873,0.2778044834963383,-0.6124971515300347,-0.00307952317902657,-0.15647059513025577
KRT7,12,0.05106382978723405,0.00841193114471708,0.4144620811287478,0.01560964312970741,0.0042296640585513965,-0.1804631152171361,0.09602831239503963,-0.589061525695003,-0.0018391677536359955,-0.15733515091696554
YAP1,11,0.04680851063829787,0.005776534342743606,0.45366795366795365,0.03351887310513864,0.0035285069422385574,-0.23709781626932241,-0.027151661651370326,-0.21634301694159555,-0.1709803702206167,-0.16723682853954788
BRCA2,12,0.05106382978723405,0.0006717460710060818,0.426497277676951,0.034914710497132385,0.003426012661193906,-0.1804631152171361,-0.2657524242971221,-0.18729350270118064,-0.19570522223815812,-0.2061999413881459
CXCL10,13,0.055319148936170216,0.0002255773624116403,0.3903654485049834,0.026568854541454315,0.003602285399649722,-0.12382841416494977,-0.2866066083440286,-0.3609835491374834,-0.1531826802131242,-0.2178248429138611
ALK,11,0.04680851063829787,0.0005545061161067791,0.4359925788497217,0.03668926575800219,0.003119866432715844,-0.23709781626932241,-0.27123228774344793,-0.15036228949775085,-0.26955734469512627,-0.23477623446870027
KRT5,8,0.03404255319148936,0.012451342360158758,0.4319852941176471,0.018666873054987175,0.003019244995617227,-0.4070019194258814,0.2848327339183118,-0.5254358879523547,-0.2938304077060451,-0.2350957474511605
FOXP3,12,0.05106382978723405,0.00025947531123156873,0.40308747855917665,0.03043717484835722,0.0033080073961347448,-0.1804631152171361,-0.28502219856834,-0.28047787814284547,-0.2241718126287716,-0.23534757812240606
AREG,11,0.04680851063829787,0.00015466172991394198,0.40378006872852235,0.04019992684962611,0.002796421082531607,-0.23709781626932241,-0.28992124611091435,-0.07730005462759021,-0.3475825607126246,-0.24044107029003442
XIAP,11,0.04680851063829787,0.0002776360150425189,0.4211469534050179,0.03385854281145225,0.0031534594485555334,-0.23709781626932241,-0.28417335674595395,-0.2092739700546219,-0.26145365015730704,-0.2481730989231371
CD40,12,0.05106382978723405,2.6284443032145113e-05,0.3626543209876543,0.021765008990302658,0.003359361865559724,-0.1804631152171361,-0.2959216749094947,-0.4609589334819364,-0.21178349550482578,-0.2716909948507238
CEACAM5,10,0.0425531914893617,0.00355194296012156,0.4023972602739726,0.01766197696075968,0.003575392965926968,-0.29373251732150873,-0.13113035228727443,-0.5463493149509702,-0.15966998308904726,-0.2767928287423501
SPP1,8,0.03404255319148936,0.004303065364380861,0.3956228956228956,0.027777810125141064,0.002838066152752491,-0.4070019194258814,-0.09602245574848635,-0.3358233315893818,-0.3375364567936859,-0.3011282434127936
IFNA2,11,0.04680851063829787,5.5550950207165144e-05,0.362095531587057,0.020940416700252505,0.0031261733688432705,-0.23709781626932241,-0.29455374140075385,-0.4781199621302186,-0.26803591285673156,-0.3058538460418414
FOXO1,9,0.03829787234042553,0.0,0.44339622641509435,0.03539379621778383,0.00268075962162569,-0.35036721837369506,-0.297150225011741,-0.17732299500145143,-0.37548375164624964,-0.3074774320132687
COL1A2,10,0.0425531914893617,0.0005653461477027673,0.37420382165605093,0.025226040466456767,0.002912717959077389,-0.29373251732150873,-0.27072561838357917,-0.3889295669312563,-0.3195280874933425,-0.31217931654334263
HMGB1,5,0.02127659574468085,0.01428445630652469,0.4094076655052265,0.01653634361534421,0.002377959650408041,-0.5769060225824403,0.37051354227642275,-0.5697754690894737,-0.4485286513515377,-0.3129495464229507
